,node_814r.2_harmonico_60,node_814r.2_harmonico_180,node_814r.2_harmonico_300,node_814r.2_harmonico_420,node_814r.2_harmonico_540,node_814r.2_harmonico_660,node_814r.2_harmonico_780,node_814r.2_harmonico_900,node_814r.2_harmonico_1020,node_814r.2_harmonico_1140,node_814r.2_harmonico_1260,node_814r.2_harmonico_1380,node_814r.2_harmonico_1500
85,1.0053194342047211,0.005469052855084306,0.01179177742260508,0.005752919291940067,0.003251076942109521,0.002075089752580939,0.001348135444321037,0.0008242495379657173,0.00041829602957416004,0.0001948412337184563,0.0004030501234494236,0.0007246032082202669,0.00110083442297832
86,0.9921422839686448,0.004719440890914272,0.008953977910431512,0.00335629968440077,0.0012430044955963131,0.0018045719158441907,0.0029905744589922264,0.004258731054601056,0.005646886032833038,0.007237770747427616,0.009135860212730273,0.011471455459874273,0.014382563946134965
87,0.9699134506327659,0.00019542654375707984,0.0006647161797296149,0.0001885618688825314,9.851549939176727e-05,9.215213199999685e-05,0.00010638799293629891,0.00013230019268185186,0.00017001666179566302,0.00022346544556643884,0.0003001329693339109,0.0004112070917914605,0.0005657979215650825
88,0.9624077267597121,0.0048898147752510016,0.010937931490242676,0.005711831269219775,0.0032373779414261537,0.0020672243122435235,0.0013299690353613404,0.0007814069468408641,0.0003751880308808238,0.0004149099134057428,0.0008541798463225557,0.0014178083097081708,0.0020973177686552857
89,0.9632098885751929,0.005325304855190263,0.011574910759313042,0.005686323740121588,0.003230078018611713,0.002064824369820122,0.0013309293824328337,0.0007864361406563303,0.00035561636441263045,0.0002537791760826506,0.0006137497324568727,0.0010627990118495434,0.0016091471840609733
90,1.0462519908950676,0.0002120040539382875,0.0007484797773572407,0.0001991801789850856,8.473513062822167e-05,6.74376762300313e-05,7.210217699644273e-05,8.689404397800066e-05,0.00011025127272892713,0.00014406458294641066,0.00019276143581157558,0.00026313457902058267,0.0003606371667964946
91,1.0344769328192955,0.005352591677426858,0.012465308606596583,0.006947773899347632,0.004343783821871985,0.003206922912762917,0.002572473009817629,0.0021645179449898398,0.0018777961968814178,0.001663149858823473,0.001494219373411318,0.00135618962337726,0.0012440182793408904
92,0.9291749635710786,0.00017591650879765692,0.0007107878668171896,0.0002576187581757651,0.0001330488934157924,0.00010976677576993647,0.00011324460430675701,0.00013115944395525244,0.0001626856290342811,0.00021170091500401274,0.0002864684463686364,0.00039993484722934436,0.0005632426918644223
93,0.9295608448202848,0.004580555241261724,0.010046486201665534,0.005191698734164031,0.0029075337388917597,0.001834544695838001,0.0011685382905869256,0.0006815916260696759,0.0003052005029305534,0.0002552993234056301,0.0005973088197724538,0.0010354912030207705,0.001573023858757995
94,0.923095693630991,0.0050011988744764245,0.01072630348099839,0.005194568335555537,0.0029133289373542764,0.0018446560469322687,0.001189982206876437,0.000727382984782089,0.00038357201489780374,0.00020396167081982198,0.0003265556954175043,0.0005300181441728157,0.0007279561627257144
