,node_814r.1_harmonico_60,node_814r.1_harmonico_180,node_814r.1_harmonico_300,node_814r.1_harmonico_420,node_814r.1_harmonico_540,node_814r.1_harmonico_660,node_814r.1_harmonico_780,node_814r.1_harmonico_900,node_814r.1_harmonico_1020,node_814r.1_harmonico_1140,node_814r.1_harmonico_1260,node_814r.1_harmonico_1380,node_814r.1_harmonico_1500,node_814r.1_harmonico_1620,node_814r.1_harmonico_1740,node_814r.1_harmonico_1860,node_814r.1_harmonico_1980,node_814r.1_harmonico_2100,node_814r.1_harmonico_2220,node_814r.1_harmonico_2340,node_814r.1_harmonico_2460,node_814r.1_harmonico_2580,node_814r.1_harmonico_2700,node_814r.1_harmonico_2820,node_814r.1_harmonico_2940
115,-12268.362827886664,-75.72385459680002,-147.92560816525918,13.969935875656375,21.695046975908486,19.2454293242127,16.86632075628386,15.086979637462527,13.796130661734052,12.865228699926606,12.169483064379289,11.487617144961192,10.225288471299242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-6534.389705884183,-71.99942214127613,-32.19832158516308,58.00159843051414,45.79200157122557,36.15056480781037,29.84345622617962,25.505557022516815,22.3934192976477,20.13959257204579,18.60044523405175,17.796271480928073,17.768520632789016,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
117,13387.937962064525,21.42871136804853,176.0268634868155,78.69527188986689,42.01521281764704,28.5692658060915,21.82965293227848,17.804973958829336,15.137401183054516,13.235675496296256,11.760035629425555,10.36572646629585,8.384889480218394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,14976.040555813133,65.68677506667305,150.59350533547016,44.94045605723283,13.551835877225374,5.4062353074647955,2.1697681177740993,0.4517334699182879,-0.7045463520163017,-1.6721696041836136,-2.642799565811535,-3.711151553366883,-4.766489324660551,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
119,-880.2002368147874,39.403962041638444,-34.04830431685747,-92.29592338796826,-64.34000273850053,-48.917761127852714,-40.07581810114716,-34.49279525019361,-30.742973874150874,-28.12967546805307,-26.247982544406213,-24.784904293076526,-23.43964837448562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-8423.360151544282,27.91888765917741,-129.14547690249165,-106.2676096736014,-61.249790084553965,-43.430628510505066,-34.07253220087623,-28.24718331435222,-24.194002238608856,-21.09672509241875,-18.4601978100683,-15.87086123926959,-12.973485347356045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
121,-12271.842080134757,-75.79082325191925,-148.16299910919392,14.006568001587672,21.782667968818696,19.35919399739023,17.00602781926766,15.256603986016117,14.002424083534157,13.119609304894984,12.49412972484559,11.932987159307949,10.91575867094663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-6535.796403520549,-72.04519395541844,-32.20487961357381,58.20440278882672,46.03693042107869,36.434277597023616,30.171047139642308,25.881915311390564,22.82241155003654,20.622975385037954,19.13562556060499,18.374052911385323,18.383698409649487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
123,13392.466943620137,21.44795809593168,176.31158113333086,78.89630245107276,42.17998008731046,28.732904737608926,22.004383026521012,17.997296473119903,15.352698795444322,13.480932268460895,12.048488436488851,10.729218045376083,8.904931738666248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,14967.797658709298,65.60102101320004,150.3254130930837,44.851340014712115,13.535799352880616,5.424315968417739,2.218700777340447,0.5392036888897572,-0.5615786419846023,-1.4427418586063712,-2.2711311006508024,-3.099334878487594,-3.773260315430419,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
125,-875.9881790076679,39.382580669779436,-33.912076659696915,-91.97971288842639,-64.01073603232794,-48.55518236787988,-39.662078209265424,-34.01197008010407,-30.178187568634307,-27.462721556434445,-25.464174780642235,-23.894782616632316,-22.547146424825602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
